VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,VARIABLE_TERM,ORDER,VALUES,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceWeight_Rating_1,Which rating best describes degree of importance the subject has placed on body weight and its position in his or her scheme for self-evaluation 1 month prior?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103550600,,0 = No importance,1,2 = Some importance (definitely an aspect of self-evaluation),3,4 = Moderate importance (definitely one of the main aspects of self-evaluation),5,6 = Supreme importance (nothing is more important in the subject's scheme for self-evaluation),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceWeight_Rating_2,Which rating best describes degree of importance the subject has placed on body weight and its position in his or her scheme for self-evaluation 2 months prior?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103550700,,0 = No importance,1,2 = Some importance (definitely an aspect of self-evaluation),3,4 = Moderate importance (definitely one of the main aspects of self-evaluation),5,6 = Supreme importance (nothing is more important in the subject's scheme for self-evaluation),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceWeight_Rating_3,Which rating best describes degree of importance the subject has placed on body weight and its position in his or her scheme for self-evaluation 3 months prior?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103550800,,0 = No importance,1,2 = Some importance (definitely an aspect of self-evaluation),3,4 = Moderate importance (definitely one of the main aspects of self-evaluation),5,6 = Supreme importance (nothing is more important in the subject's scheme for self-evaluation),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceShape_History,"I am now going to ask you a rather complex question - you may not have thought about this before.  Over the past four weeks has your shape been important in influencing how you feel about (judge, think, evaluate) yourself as a person?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103560100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceShape_Importance,"If you imagine the things which influence how you feel about (judge, think, evaluate) yourself - such as (your performance at work, being a parent, your marriage, how you get on with other people) - and put these things in order of importance, where does your shape fit in?",DCW_650103.doc,string,,,,,,,PhenX,PX650103560200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceShape_Affect,"If, over the past four weeks, your shape had changed in any way, would this have affected how you felt about yourself?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103560300,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceShape_MaintainShape,Over the past four weeks has it been important to you that your shape does not change?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103560400,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceShape_MaintainShape_Effort,Have you been making sure that it does not change?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103560500,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceShape_Rating_1,Which rating best describes degree of importance the subject has placed on body shape and its position in his or her scheme for self-evaluation 1 month prior?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103560600,,0 = No importance,1,2 = Some importance (definitely an aspect of self-evaluation),3,4 = Moderate importance (definitely one of the main aspects of self-evaluation),5,6 = Supreme importance (nothing is more important in the subject's scheme for self-evaluation),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceShape_Rating_2,Which rating best describes degree of importance the subject has placed on body shape and its position in his or her scheme for self-evaluation 2 months prior?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103560700,,0 = No importance,1,2 = Some importance (definitely an aspect of self-evaluation),3,4 = Moderate importance (definitely one of the main aspects of self-evaluation),5,6 = Supreme importance (nothing is more important in the subject's scheme for self-evaluation),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceShape_Rating_3,Which rating best describes degree of importance the subject has placed on body shape and its position in his or her scheme for self-evaluation 3 months prior?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103560800,,0 = No importance,1,2 = Some importance (definitely an aspect of self-evaluation),3,4 = Moderate importance (definitely one of the main aspects of self-evaluation),5,6 = Supreme importance (nothing is more important in the subject's scheme for self-evaluation),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_AcceptanceShapeWeight_History,"Over the past four weeks, to what extent have you been able to accept your shape and weight - see them as simply being the way you are?",DCW_650103.doc,string,,,,,,,PhenX,PX650103570100,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_AcceptanceShapeWeight_NegativeThoughts,Have you had negative thoughts about your shape or weight?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103570200,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_AcceptanceShapeWeight_Rating,Which rating best describes the degree of acceptance?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103570300,,0 = Complete acceptance (viewed as fine; no desire for shape/weight to be different),1,"2 = Moderate acceptance (viewed as okay, although would prefer shape/weight to be different)",3,4 = Some acceptance (viewed as tolerable but would much prefer shape/weight to be different),5,6 = No acceptance (viewed as intolerable),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_NegativeSelfEvaluation_History,Over the past four weeks have you criticised yourself (or thought negatively about yourself) as a person for being the shape or weight that you are.  What thoughts have passed though your mind?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103580100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_NegativeSelfEvaluation_Duration,How long have they lasted?,DCW_650103.doc,string,,,,,,,PhenX,PX650103580200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_NegativeSelfEvaluation_BlameYourself,Have you blamed yourself for being the shape or weight you are?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103580300,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_NegativeSelfEvaluation_Reflection,Have you thought that your shape or weight reflect badly on you as a person?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103580400,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_NegativeSelfEvaluation_Rating,Which rating best describes the extent to which subjects have evaluated themselves negatively as a result of their shape (which may be viewed as too large or too small) or weight (too high or too low)?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103580500,,0 = No shape or weight-related negative self-evaluation,1,2 = Some shape or weight-related negative self-evaluation (such thoughts have occurred at times but have either been infrequent or mild in intensity),3,4 = Moderate shape or weight-related negative self-evaluation (such thoughts have occurred and have either been moderately frequent or intense or both),5,6 = Extreme shape or weight-related negative self-evaluation (such thoughts have been frequent and intense),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceControlOvereating_History,Over the past four weeks has it been important to you to maintain complete control over your eating?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103590100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceControlOvereating_MaintainControl,"Has your ability to maintain complete control your eating been important in influencing how you feel about (judge, think, evaluate) yourself as a person?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103590200,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceControlOvereating_Importance,"If you imagine the things which influence how you feel about (judge, think, evaluate) yourself - such as (your performance at work, being a parent, your marriage, how you get on with other people) - and put these things in order of importance, where does maintaining complete control over your eating fit in?",DCW_650103.doc,string,,,,,,,PhenX,PX650103590300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_ImportanceControlOvereating_Rating,Which rating best describes the degree of importance the subject has placed on maintaining complete control over eating and its position in his or her scheme for self-evaluation?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103590400,,0 = No importance,1,2 = Some importance (definitely an aspect of self-evaluation),3,4 = Moderate importance (definitely one of the main aspects of self-evaluation),5,6 = Supreme importance (nothing is more important in the subject's scheme for self-evaluation),,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_History,Over the past four weeks have you been afraid that you might gain weight?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103600100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_History_Alternative,"With subjects who have recently gained weight the question may rephrased as ""..... have you been afraid that you might gain more weight""?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103600200,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_Details,What has this been like?,DCW_650103.doc,string,,,,,,,PhenX,PX650103600300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_Fear,How afraid have you been?,DCW_650103.doc,string,,,,,,,PhenX,PX650103600400,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_Rating_1,Which rating best describes the number of days on which a definite fear has been present during 1 month prior?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103600500,,0 = No definite fear of fatness or weight gain,1 = Definite fear of fatness or weight gain on 1 to 5 days,2 = Definite fear of fatness or weight gain on less than half the days (6 to 12 days),3 = Definite fear of fatness or weight gain on half the days (13 to 15 days),4 = Definite fear of fatness or weight gain on more than half the days (16 to 22 days),5 = Definite fear of fatness or weight gain almost every day (23 to 27 days),6 = Definite fear of fatness or weight gain every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_Days_1,What is the number of days on which a definite fear has been present during 1 month prior?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103600600,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_Rating_2,Which rating best describes the number of days on which a definite fear has been present during 2 month prior?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103600700,,0 = No definite fear of fatness or weight gain,1 = Definite fear of fatness or weight gain on 1 to 5 days,2 = Definite fear of fatness or weight gain on less than half the days (6 to 12 days),3 = Definite fear of fatness or weight gain on half the days (13 to 15 days),4 = Definite fear of fatness or weight gain on more than half the days (16 to 22 days),5 = Definite fear of fatness or weight gain almost every day (23 to 27 days),6 = Definite fear of fatness or weight gain every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_Days_2,What is the number of days on which a definite fear has been present during 2 month prior?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103600800,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_Rating_3,Which rating best describes the number of days on which a definite fear has been present during 3 month prior?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103600900,,0 = No definite fear of fatness or weight gain,1 = Definite fear of fatness or weight gain on 1 to 5 days,2 = Definite fear of fatness or weight gain on less than half the days (6 to 12 days),3 = Definite fear of fatness or weight gain on half the days (13 to 15 days),4 = Definite fear of fatness or weight gain on more than half the days (16 to 22 days),5 = Definite fear of fatness or weight gain almost every day (23 to 27 days),6 = Definite fear of fatness or weight gain every day,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_FearWeightGain_Days_3,What is the number of days on which a definite fear has been present during 3 month prior?,DCW_650103.doc,integer,days,,,,,,PhenX,PX650103601000,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortBody_History,"Over the past four weeks have you felt uncomfortable seeing your body, for example, in the mirror, in shop window reflections, while undressing, or while taking a bath or shower?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103610100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortBody_Details,What has this been like?,DCW_650103.doc,string,,,,,,,PhenX,PX650103610200,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortBody_FeltWorse,Could you have felt worse?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103610300,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortBody_Avoidance,Have you avoided seeing your body?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103610400,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortBody_Rating,Which rating best describes the discomfort about overall shape or figure because it is viewed as too large?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103610500,,0 = No discomfort about seeing body,1,2 = Some discomfort about seeing body,3,4 = Definite discomfort about seeing body,5,6 = Extreme discomfort about seeing body,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortExposure_History,"Over the past four weeks have you felt uncomfortable about others seeing your body, for example, in communal changing rooms, when swimming, or when wearing clothes that show your shape?",DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103620100,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortExposure_LovedOnes,What about your partner or friends seeing your body?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103620200,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortExposure_Details,What has this been like?,DCW_650103.doc,string,,,,,,,PhenX,PX650103620300,,,,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortExposure_FeltWorse,Could you have felt worse?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103620400,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortExposure_Avoidance,Have you avoided seeing your body?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103620500,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortExposure_DisguiseShape,Have you chosen to wear clothes that disguise your shape?,DCW_650103.doc,enumerated,,,,,,,PhenX,PX650103620600,,Yes,No,,,,,,,,,,,,,,,
PX650103_PsychopathologyEatingDisordersBariatric_DiscomfortExposure_Rating,Which rating best describes the discomfort arising from concerns about overall shape or figure (because it is viewed as too large)?,DCW_650103.doc,encoded values,,,,,,,PhenX,PX650103620700,,0 = No discomfort about seeing body,1,2 = Some discomfort about seeing body,3,4 = Definite discomfort about seeing body,5,6 = Extreme discomfort about seeing body,,,,,,,,,,
